Winner,B_current_lose_streak,B_current_win_streak,B_2,B_avg_SIG_STR_pct,B_losses,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_2,R_avg_SIG_STR_pct,R_losses,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
0,2,0,0,0.383333333,2,1,182.88,185.42,205,0,1,0,0.5,0,1,187.96,187.96,205,28,25
0,1,0,0,0.5,1,0,172.72,177.8,170,1,0,0,0.378571429,2,5,167.64,172.72,145,24,24
0,1,0,0,0.43,3,3,172.72,180.34,145,0,1,0,0.39,3,4,177.8,180.34,155,22,25
0,0,1,0,0.87,0,1,182.88,182.88,185,0,2,0,0.33,0,2,190.5,190.5,185,27,31
0,0,1,0,0.426666667,3,6,187.96,193.04,185,0,1,0,0.588,1,4,185.42,185.42,205,33,30
0,0,2,0,0.50625,2,6,187.96,193.04,242,0,2,0,0.455,0,2,187.96,203.2,265,29,34
0,0,1,0,0.336666667,4,2,180.34,190.5,170,0,1,0,0.58,1,2,182.88,190.5,170,26,28
0,0,2,0,0.485,0,2,172.72,180.34,155,0,4,0,0.468,1,4,175.26,177.8,155,25,29
0,1,0,0,0.625,1,1,182.88,182.88,185,0,1,0,0.456666667,2,4,198.12,200.66,185,27,26
0,0,1,0,0.496666667,1,2,182.88,187.96,185,0,1,0,0.8,0,1,180.34,180.34,205,28,33
0,0,1,0,0.416666667,2,1,172.72,175.26,155,0,1,0,0.31,0,1,175.26,177.8,155,28,24
0,1,0,0,0.56,3,6,170.18,177.8,145,0,2,0,0.459,2,8,177.8,182.88,170,26,27
0,0,1,0,0.27,0,1,182.88,180.34,170,0,1,0,0.3,0,1,182.88,187.96,170,26,26
0,0,2,0,0.46625,2,6,185.42,193.04,185,0,1,0,0.4975,2,6,182.88,187.96,185,30,29
0,1,0,0,0.416666667,2,1,185.42,187.96,205,0,4,0,0.6775,0,4,185.42,182.88,170,31,31
0,0,1,0,0.436,2,3,172.72,180.34,145,0,1,0,0.542,1,4,177.8,180.34,155,22,24
0,1,0,0,0.52,1,2,172.72,177.8,155,1,0,0,0.367142857,4,3,180.34,182.88,170,29,25
0,0,1,0,0.4425,4,4,172.72,177.8,170,0,1,0,0.504,2,3,187.96,198.12,205,28,24
0,0,2,0,0.55,1,2,175.26,177.8,155,0,1,0,0.512857143,3,4,172.72,177.8,155,27,29
0,1,0,0,0.4,4,5,175.26,182.88,155,2,0,0,0.338333333,3,3,177.8,180.34,155,32,25
0,0,3,0,0.648461538,4,9,175.26,177.8,155,0,4,0,0.573076923,2,11,180.34,193.04,185,30,27
0,0,4,0,0.7225,0,4,187.96,187.96,205,0,5,0,0.64,0,5,185.42,187.96,185,26,30
0,0,2,0,0.39125,3,5,193.04,198.12,205,0,1,0,0.41,0,1,193.04,213.36,205,31,21
2,0,2,0,0.625,0,2,187.96,193.04,170,1,0,0,0.399090909,3,8,177.8,182.88,170,27,26
0,0,5,0,0.514,0,5,182.88,193.04,170,0,2,0,0.424285714,3,4,170.18,177.8,155,23,27
0,1,0,0,0.565,1,1,170.18,172.72,170,1,0,0,0.517777778,1,8,182.88,193.04,170,34,30
0,1,0,0,0.43,2,2,165.1,170.18,135,2,0,0,0.45,3,3,170.18,172.72,145,27,24
0,1,0,0,0.2525,2,2,187.96,195.58,234,2,0,0,0.506,2,3,190.5,193.04,205,33,24
0,0,2,0,0.503846154,2,11,185.42,190.5,185,0,1,0,0.574,2,3,180.34,187.96,185,34,38
0,3,0,0,0.637777778,3,6,185.42,190.5,205,1,0,0,0.36,1,0,185.42,193.04,205,44,27
0,2,0,0,0.495833333,6,6,185.42,187.96,185,1,0,0,0.21,1,1,172.72,180.34,170,33,28
0,0,1,0,0.474615385,8,5,180.34,172.72,170,0,1,0,0.536666667,2,7,177.8,177.8,170,34,35
0,1,0,0,0.41,1,0,190.5,195.58,205,0,1,0,0.6475,2,2,190.5,190.5,185,27,31
0,1,0,0,0.523333333,2,1,175.26,182.88,155,2,0,0,0.37,3,1,167.64,177.8,145,25,30
0,0,3,0,0.426666667,2,7,190.5,195.58,205,0,2,0,0.38875,1,7,182.88,190.5,205,29,29
0,0,2,0,0.425,0,2,190.5,195.58,240,0,2,0,0.559166667,3,9,190.5,200.66,264,32,29
0,0,1,0,0,0,1,187.96,185.42,185,0,1,0,0.47,1,1,187.96,193.04,185,26,25
0,0,1,0,0.5,3,2,180.34,187.96,205,1,0,0,0.5975,1,3,185.42,185.42,205,32,30
0,0,2,0,0.392,1,4,185.42,190.5,185,0,2,0,0.414285714,1,6,187.96,190.5,170,32,27
0,0,1,0,0.395,1,1,175.26,177.8,170,0,1,0,0.6,0,1,177.8,185.42,170,32,31
0,0,2,0,0.525,0,2,177.8,187.96,170,1,0,0,0.495,2,2,187.96,198.12,205,28,24
0,0,1,0,0.565,3,5,190.5,203.2,185,0,1,0,0.441428571,2,5,185.42,193.04,185,33,30
0,0,1,0,0.33,0,1,180.34,177.8,170,1,0,0,0.41,3,9,177.8,185.42,170,34,31
0,0,2,0,0.34,3,4,182.88,185.42,170,0,2,0,0.46875,1,7,185.42,195.58,170,29,29
0,0,4,0,0.574,1,4,177.8,172.72,155,0,1,0,0.53,0,1,172.72,180.34,155,25,25
0,1,0,0,0.55,1,1,193.04,203.2,155,1,0,0,0.16,1,0,177.8,175.26,155,30,29
0,1,0,0,0.392,2,3,187.96,187.96,230,1,0,0,0.37,1,1,185.42,185.42,225,26,32
0,0,2,0,0.637222222,5,13,185.42,190.5,205,0,1,0,0.76,1,1,190.5,205.74,265,45,31
0,0,1,0,0.58875,2,6,170.18,177.8,145,0,5,0,0.533,2,8,177.8,187.96,145,26,32
0,0,1,0,0.553333333,1,2,193.04,198.12,185,0,1,0,0.411666667,2,4,185.42,193.04,170,22,22
0,0,2,0,0.438333333,1,5,182.88,182.88,185,0,3,0,0.736666667,0,3,185.42,182.88,170,36,31
0,1,0,0,0.33,3,3,170.18,175.26,155,2,0,0,0.405,2,0,172.72,175.26,155,31,27
0,1,0,0,0.443333333,2,1,175.26,172.72,155,1,0,0,0.29,2,1,172.72,190.5,155,26,27
0,0,4,0,0.44125,4,4,180.34,180.34,170,0,7,0,0.827142857,0,7,187.96,195.58,185,28,33
0,0,2,0,0.42,2,9,177.8,185.42,170,0,6,0,0.533,2,8,175.26,177.8,170,30,25
0,0,4,0,0.43,3,5,175.26,182.88,155,0,3,0,0.495,1,3,175.26,177.8,155,32,29
0,0,4,0,0.391666667,1,5,167.64,172.72,145,1,0,0,0.53,3,6,167.64,170.18,155,24,35
0,1,0,0,0.578333333,3,3,182.88,182.88,185,0,4,0,0.47,1,4,185.42,198.12,185,30,27
0,0,1,0,0.37,0,1,177.8,180.34,155,0,1,0,0.455555556,3,6,170.18,177.8,155,26,32
0,1,0,0,0.455,2,2,177.8,187.96,155,2,0,0,0.405555556,4,5,167.64,180.34,155,35,34
0,2,0,0,0.53,4,5,177.8,182.88,170,4,0,0,0.3,4,1,180.34,190.5,170,28,26
0,0,2,0,0.459090909,3,8,180.34,187.96,185,0,2,0,0.487142857,1,6,185.42,190.5,185,28,29
0,0,1,0,0.621428571,2,5,190.5,193.04,230,1,0,0,0.4325,3,5,187.96,193.04,185,31,32
0,0,1,0,0.405,1,1,177.8,198.12,205,0,1,0,0.49,1,1,187.96,195.58,185,24,27
0,0,1,0,0.4925,2,2,182.88,182.88,155,1,0,0,0.470833333,8,4,180.34,172.72,170,28,34
0,0,1,0,0.5,0,1,175.26,177.8,155,1,0,0,0.555,2,6,177.8,177.8,170,24,35
0,1,0,0,0.222,3,2,175.26,177.8,155,2,0,0,0.48,2,1,185.42,185.42,155,24,22
0,0,1,0,0.341666667,3,3,180.34,182.88,170,0,4,0,0.505,0,4,182.88,193.04,170,25,23
0,0,2,0,0.615,0,2,172.72,177.8,155,0,1,0,0.428333333,3,3,170.18,177.8,155,28,26
0,1,0,0,0.618333333,3,3,185.42,195.58,205,1,0,0,0.345,3,3,187.96,185.42,185,27,24
0,2,0,0,0.4,2,2,182.88,182.88,205,2,0,0,0.653333333,2,1,190.5,190.5,185,36,30
0,2,0,0,0.54,2,0,185.42,193.04,185,1,0,0,0.445,2,4,185.42,193.04,185,30,29
0,1,0,0,0,1,0,175.26,180.34,155,1,0,0,0.5725,1,3,177.8,180.34,155,26,24
0,0,1,0,0.423,4,16,187.96,193.04,205,0,1,0,0.391428571,1,6,182.88,190.5,205,38,28
0,0,1,0,0.5,1,4,185.42,193.04,205,0,1,0,0.5025,2,10,185.42,190.5,185,31,33
0,0,1,0,0,0,1,172.72,180.34,170,2,0,0,0.59,2,2,180.34,187.96,185,28,38
0,0,4,0,0.5325,0,4,182.88,182.88,170,1,0,0,0.481428571,2,5,182.88,187.96,185,26,29
0,0,1,0,0.49,0,1,182.88,190.5,170,0,1,0,0.83,0,1,187.96,193.04,170,27,26
0,1,0,0,0.49,2,3,170.18,172.72,145,1,0,0,0.495,3,3,172.72,177.8,155,23,29
0,2,0,0,0.534285714,3,4,190.5,190.5,185,1,0,0,0.567142857,3,4,190.5,203.2,185,33,33
0,1,0,0,0.5725,2,2,180.34,187.96,170,1,0,0,0.4,1,0,175.26,177.8,170,30,31
0,0,8,0,0.5475,0,8,182.88,193.04,170,0,3,0,0.573333333,2,10,180.34,193.04,185,30,27
0,0,1,0,0.4125,2,2,193.04,198.12,250,1,0,0,0.66,1,0,190.5,205.74,265,30,31
0,0,2,0,0.573333333,1,2,165.1,170.18,135,0,1,0,0.325,1,1,175.26,177.8,155,27,27
0,0,6,0,0.443333333,0,6,175.26,177.8,155,0,4,0,0.535555556,2,7,177.8,187.96,145,25,32
0,0,1,0,0.585,2,4,190.5,203.2,185,0,2,0,0.855,0,2,185.42,182.88,170,33,30
0,1,0,0,0.441666667,3,3,182.88,187.96,170,1,0,0,0.535,1,1,193.04,198.12,185,28,21
0,0,2,0,0.634285714,3,4,187.96,190.5,205,0,6,0,0.798333333,0,6,187.96,195.58,185,29,33
0,1,0,0,0.3975,3,5,167.64,180.34,155,1,0,0,0.4975,1,3,167.64,172.72,145,33,26
0,1,0,0,0.3825,1,3,190.5,193.04,205,0,1,0,0.65,0,1,185.42,195.58,240,23,25
0,0,1,0,0.486666667,1,2,187.96,198.12,205,0,1,0,0.61,0,1,177.8,187.96,170,24,28
0,0,3,0,0.676666667,0,3,185.42,185.42,205,0,2,0,0.44625,2,6,190.5,195.58,205,30,29
0,0,1,0,0.625,2,2,182.88,187.96,170,0,3,0,0.451428571,4,3,180.34,180.34,170,31,28
0,1,0,0,0.374,2,3,177.8,180.34,155,1,0,0,0.61,2,5,170.18,177.8,145,24,26
0,0,1,0,0.491818182,7,4,180.34,172.72,170,0,1,0,0.397,2,8,177.8,185.42,170,33,30
0,0,2,0,0.523333333,1,2,177.8,187.96,155,0,3,0,0.366,1,4,167.64,172.72,145,34,24
0,0,1,0,0.52,0,1,185.42,185.42,225,2,0,0,0.433333333,2,4,187.96,193.04,242,32,29
0,0,1,0,0.312,2,3,170.18,175.26,155,1,0,0,0.323333333,1,2,185.42,187.96,145,31,24
0,1,0,0,0.493333333,2,1,167.64,177.8,145,2,0,0,0.325,3,3,175.26,172.72,155,29,25
0,0,1,0,0.72,0,1,193.04,203.2,155,1,0,0,0.3,1,0,182.88,185.42,155,29,24
0,1,0,0,0.578125,5,11,182.88,187.96,185,2,0,0,0.426,2,3,198.12,200.66,185,37,25
0,0,1,0,0.445,3,3,172.72,177.8,170,0,1,0,0.462222222,2,7,177.8,182.88,170,27,26
0,0,2,0,0.433333333,1,2,172.72,180.34,145,1,0,0,0.44625,3,5,170.18,177.8,155,22,32
0,1,0,0,0.52625,3,5,177.8,182.88,170,1,0,0,0.434,2,3,185.42,193.04,170,28,22
0,0,1,0,0.2825,3,1,175.26,185.42,185,1,0,0,0.5325,2,2,182.88,182.88,185,37,29
0,1,0,0,0.534545455,5,6,185.42,187.96,185,0,1,0,0.4225,1,3,185.42,190.5,185,32,32
0,1,0,0,0.543157895,4,15,175.26,185.42,170,0,5,0,0.523333333,2,7,175.26,177.8,170,34,24
0,0,1,0,0.67,0,1,182.88,182.88,185,0,1,0,0.471666667,1,5,185.42,190.5,185,27,29
0,0,6,0,0.554285714,1,6,177.8,177.8,170,0,1,0,0.482857143,1,6,185.42,195.58,170,34,28
0,0,1,0,0.481666667,1,5,182.88,187.96,185,0,3,0,0.5175,1,3,185.42,198.12,185,29,26
0,1,0,0,0.632,1,4,190.5,193.04,230,0,1,0,0.4,1,1,193.04,195.58,231,30,30
0,0,1,0,0.555,4,4,185.42,185.42,185,0,3,0,0.563333333,0,3,182.88,182.88,170,36,26
0,0,1,0,0.52,1,3,170.18,172.72,145,0,3,0,0.5875,1,3,177.8,172.72,155,23,24
0,1,0,0,0.566666667,2,4,190.5,190.5,185,1,0,0,0.45,1,0,187.96,195.58,185,33,27
0,0,2,0,0.3675,1,3,187.96,187.96,230,0,1,0,0.6525,2,2,193.04,198.12,245,25,32
0,0,3,0,0.56125,2,6,167.64,170.18,155,0,2,0,0.645,4,8,175.26,177.8,155,34,29
0,0,1,0,0.458571429,2,5,187.96,193.04,185,2,0,0,0.4725,3,1,180.34,187.96,205,32,31
0,2,0,0,0.5745,6,14,190.5,187.96,205,0,4,0,0.63,0,4,185.42,187.96,185,33,29
0,1,0,0,0.48,1,0,180.34,177.8,205,1,0,0,0.25,1,0,177.8,198.12,205,28,24
0,1,0,0,0.535,1,1,185.42,185.42,155,0,3,0,0.431428571,3,4,175.26,182.88,155,22,32
0,0,2,0,0.397,4,6,167.64,172.72,170,0,2,0,0.555454545,2,9,180.34,193.04,185,33,26
0,1,0,0,0.212,3,2,180.34,190.5,185,1,0,0,0.489090909,2,9,185.42,190.5,185,34,33
0,1,0,0,0.5675,2,2,190.5,187.96,185,0,1,0,0.424,1,4,182.88,182.88,185,33,36
0,0,1,0,0.08,1,1,177.8,180.34,185,1,0,0,0.48,1,4,185.42,190.5,185,27,29
0,0,1,0,0.295,1,1,172.72,190.5,155,0,1,0,0.71,0,1,172.72,177.8,155,26,28
0,3,0,0,0.508,4,1,182.88,190.5,185,1,0,0,0.55,2,3,190.5,203.2,185,30,32
0,0,3,0,0.65,2,3,185.42,195.58,205,0,1,0,1,0,1,185.42,182.88,170,27,30
0,0,1,0,0.21,2,2,175.26,177.8,155,0,2,0,0.438333333,3,3,175.26,182.88,155,23,32
0,1,0,0,0.393333333,2,1,177.8,177.8,168,0,1,0,0.331666667,3,3,182.88,185.42,170,31,28
0,0,3,0,0.626666667,0,3,177.8,180.34,155,0,3,0,0.54375,2,6,177.8,187.96,145,23,31
0,0,3,0,0.55,0,3,167.64,172.72,145,0,2,0,0.563333333,1,2,175.26,177.8,155,26,28
0,0,3,0,0.417,2,8,177.8,182.88,170,0,4,0,0.545,2,6,175.26,177.8,170,25,24
0,0,1,0,0.7,0,1,182.88,187.96,185,1,0,0,0.5175,1,3,185.42,193.04,205,27,31
0,0,1,0,0.478,2,3,172.72,177.8,155,0,3,0,0.556666667,0,3,182.88,193.04,170,28,22
0,1,0,0,0.533333333,1,2,182.88,182.88,205,0,1,0,0.615,3,3,187.96,190.5,205,36,29
0,1,0,0,0.57,1,0,177.8,180.34,170,1,0,0,0.43,1,1,187.96,198.12,205,23,24
0,1,0,0,0.62,1,2,180.34,187.96,185,0,5,0,0.8,0,5,187.96,195.58,185,37,32
0,0,2,0,0.642,1,4,193.04,208.28,240,1,0,0,0.313333333,2,1,193.04,198.12,250,32,29
0,0,1,0,0.454285714,4,3,182.88,182.88,185,0,1,0,0.457,3,7,180.34,187.96,185,26,27
0,0,1,0,0.588,4,11,182.88,187.96,185,0,1,0,0.41,1,5,187.96,190.5,170,37,26
0,0,3,0,0.4,0,3,190.5,193.04,205,0,2,0,0.456923077,4,9,190.5,195.58,240,23,29
0,0,2,0,0.448,2,3,182.88,187.96,170,2,0,0,0.45,3,2,172.72,177.8,170,27,27
0,0,3,0,0.46,1,3,185.42,193.04,170,1,0,0,0.396666667,2,7,177.8,185.42,170,21,30
0,0,1,0,0.415,3,9,203.2,203.2,265,0,1,0,0.45,0,1,190.5,195.58,240,31,31
0,0,2,0,0.543,4,6,185.42,187.96,185,1,0,0,0.432,1,4,182.88,187.96,185,32,28
0,0,3,0,0.4075,1,3,177.8,180.34,155,0,2,0,0.3325,1,3,167.64,172.72,145,24,23
0,1,0,0,0.654,3,2,172.72,180.34,185,3,0,0,0.23,3,0,175.26,185.42,185,27,36
0,2,0,0,0.36,2,0,180.34,185.42,170,1,0,0,0.27,1,0,175.26,177.8,155,23,26
0,0,1,0,0.535714286,2,5,177.8,182.88,170,1,0,0,0.475,1,5,185.42,195.58,170,27,28
0,0,1,0,0.533333333,1,2,182.88,182.88,185,0,2,0,0.451666667,4,2,180.34,180.34,170,29,27
0,1,0,0,0.51,1,0,167.64,172.72,145,1,0,0,0.546666667,1,2,170.18,172.72,145,32,23
0,0,1,0,0.465,1,1,175.26,172.72,155,0,2,0,0.65,0,2,182.88,193.04,170,25,22
0,0,1,0,0.54,1,1,167.64,177.8,145,0,1,0,0.65,1,1,175.26,177.8,155,29,28
0,0,2,0,0.4,0,2,185.42,187.96,145,0,1,0,0.375,1,1,172.72,180.34,145,23,21
0,0,4,0,0.633333333,1,5,170.18,177.8,145,0,1,0,0.65,4,7,175.26,177.8,155,25,29
0,1,0,0,0.406,1,4,187.96,193.04,242,1,0,0,0.29,1,0,193.04,195.58,231,28,30
0,0,1,0,0.584,1,4,190.5,190.5,185,0,3,0,0.4675,1,3,185.42,193.04,185,32,29
0,1,0,0,0.5325,1,3,198.12,200.66,185,1,0,0,0.53,4,3,185.42,185.42,185,25,35
0,0,1,0,0.552222222,3,15,175.26,185.42,170,0,1,0,0.541,2,8,180.34,193.04,185,34,26
0,1,0,0,0.55,2,1,180.34,187.96,205,2,0,0,0.427894737,4,15,187.96,193.04,205,31,38
0,1,0,0,0.336,2,3,175.26,172.72,155,0,1,0,0.394,3,2,175.26,182.88,155,24,31
0,0,1,0,0.455,1,1,175.26,182.88,155,1,0,0,0.47,1,0,165.1,170.18,135,24,26
0,1,0,0,0.442,2,3,182.88,177.8,170,1,0,0,0.505,1,1,180.34,187.96,170,33,29
0,0,1,0,0.4,2,2,170.18,177.8,155,0,5,0,0.472,0,5,175.26,177.8,155,25,24
0,0,4,0,0.4975,0,4,185.42,190.5,185,1,0,0,0.413333333,1,5,182.88,190.5,205,28,28
0,0,2,0,0.675,0,2,182.88,182.88,205,0,2,0,0.725,0,2,187.96,187.96,205,35,25
0,2,0,0,0.5175,3,1,182.88,190.5,185,0,2,0,0.6675,2,2,185.42,195.58,205,30,27
0,0,1,0,0.47,2,5,170.18,177.8,155,0,2,0,0.56,0,2,167.64,172.72,145,31,26
0,0,1,0,0.487777778,6,3,180.34,172.72,170,0,3,0,0.561428571,2,5,175.26,177.8,170,33,24
0,0,2,0,0.499,1,9,185.42,190.5,185,0,4,0,0.795,0,4,187.96,195.58,185,33,32
0,0,4,0,0.59,0,4,190.5,193.04,230,1,0,0,0.401818182,3,8,203.2,203.2,265,30,31
0,0,2,0,0.273333333,1,2,170.18,175.26,155,1,0,0,0.37,1,0,175.26,172.72,155,30,25
0,1,0,0,0.6,1,1,190.5,190.5,185,0,1,0,0.368571429,3,4,193.04,198.12,205,30,30
0,0,1,0,0.61,1,2,190.5,187.96,185,0,1,0,0.2825,2,2,187.96,185.42,185,32,23
0,0,1,0,0.56,1,3,190.5,203.2,185,1,0,0,0.392,1,4,187.96,190.5,170,32,26
0,0,1,0,0.2875,2,2,175.26,180.34,170,1,0,0,0.541666667,2,4,177.8,182.88,170,32,27
0,1,0,0,0.439444444,3,15,187.96,193.04,205,1,0,0,0.456666667,2,4,187.96,193.04,185,37,31
0,1,0,0,0.438571429,1,6,177.8,182.88,170,0,6,0,0.54,0,6,182.88,193.04,170,25,29
0,0,2,0,0.68,0,2,170.18,172.72,145,0,1,0,0.3,1,2,167.64,172.72,145,22,23
0,0,1,0,0.42,0,1,187.96,198.12,205,1,0,0,0.3675,3,1,175.26,182.88,155,23,31
0,0,2,0,0.71,2,2,172.72,180.34,185,2,0,0,0.45,3,6,180.34,187.96,185,26,27
0,0,1,0,0.375,1,1,175.26,182.88,145,0,1,0,0.4,0,1,182.88,193.04,170,26,22
0,3,0,0,0.26,3,1,180.34,190.5,170,1,0,0,0.4075,1,3,182.88,182.88,185,25,35
0,0,1,0,0.49,1,1,177.8,175.26,145,0,1,0,0.37,0,1,185.42,187.96,145,28,23
0,0,1,0,0.4,1,1,177.8,177.8,168,0,2,0,0.573333333,2,4,175.26,177.8,170,31,23
0,1,0,0,0.3375,2,2,182.88,185.42,170,0,2,0,0.413333333,1,2,185.42,193.04,170,28,21
0,0,2,0,0.615,0,2,180.34,187.96,185,0,2,0,0.675,0,2,185.42,185.42,205,37,29
0,0,3,0,0.54,0,3,185.42,193.04,205,0,3,0,0.566666667,0,3,185.42,190.5,185,30,28
0,1,0,0,0.42,1,1,187.96,185.42,230,0,1,0,0.65,1,3,193.04,208.28,240,32,32
0,0,1,0,0.39,0,1,182.88,182.88,155,0,4,0,0.456,1,4,177.8,177.8,170,27,34
0,0,1,0,0.436,3,2,182.88,182.88,185,0,1,0,0.85,0,1,182.88,182.88,205,26,35
0,0,1,0,0.55,0,1,185.42,185.42,155,0,2,0,0.343333333,1,2,177.8,180.34,155,21,23
0,1,0,0,0.4,1,0,172.72,167.64,155,1,0,0,0.66,1,0,167.64,177.8,145,25,28
0,0,4,0,0.4375,0,4,187.96,193.04,242,0,1,0,0.632352941,5,12,185.42,190.5,205,28,44
0,0,5,0,0.435,1,7,177.8,185.42,170,1,0,0,0.532222222,2,7,180.34,193.04,185,29,26
0,0,2,0,0.55,1,2,172.72,177.8,155,0,3,0,0.66,1,4,170.18,177.8,145,28,25
0,0,3,0,0.563333333,0,3,198.12,200.66,185,0,1,0,0.414,4,1,180.34,180.34,170,24,27
0,1,0,0,0.333333333,1,2,180.34,182.88,205,2,0,0,0.483333333,4,5,185.42,190.5,205,31,31
0,1,0,0,0.785,1,1,193.04,198.12,245,1,0,0,0.525,3,7,190.5,200.66,264,31,28
0,0,4,0,0.4725,0,4,182.88,187.96,185,0,3,0,0.84,0,3,187.96,195.58,185,28,32
2,1,0,0,0.582631579,5,14,190.5,187.96,205,0,5,0,0.438,0,5,182.88,190.5,205,32,27
0,0,3,0,0.417142857,2,5,167.64,180.34,155,0,2,0,0.551428571,2,5,167.64,170.18,155,32,33
0,1,0,0,0.33375,2,6,170.18,177.8,145,2,0,0,0.641,4,6,175.26,177.8,155,32,28
0,0,4,0,0.42,0,4,187.96,190.5,170,0,1,0,0.515555556,1,8,185.42,190.5,185,25,32
0,1,0,0,0.4,1,2,187.96,195.58,185,1,0,0,0.543333333,1,2,190.5,203.2,185,31,32
0,1,0,0,0.405,1,1,170.18,177.8,155,1,0,0,0.165,1,1,167.64,172.72,145,25,23
0,1,0,0,0.38,2,1,182.88,177.8,185,0,1,0,0.706666667,2,1,185.42,195.58,205,28,26
0,1,0,0,0.165,1,1,175.26,177.8,155,1,0,0,0.488333333,2,4,170.18,177.8,155,23,31
0,0,1,0,0.61,0,1,180.34,187.96,170,0,5,0,0.544,0,5,182.88,193.04,170,29,29
0,1,0,0,0.47,2,2,172.72,177.8,170,2,0,0,0.336666667,2,1,175.26,180.34,170,26,31
0,0,7,0,0.444117647,2,15,187.96,193.04,205,0,1,0,0.6,0,1,185.42,185.42,205,37,28
0,0,2,0,0.616,1,4,177.8,182.88,170,0,1,0,0.41375,2,6,177.8,182.88,170,27,24
0,1,0,0,0.46625,2,6,180.34,187.96,185,1,0,0,0.62,1,1,190.5,187.96,185,26,32
0,1,0,0,0.505,1,1,182.88,185.42,205,0,2,0,0.43,1,2,185.42,193.04,185,26,28
0,0,1,0,0.51,0,1,187.96,185.42,230,0,3,0,0.446666667,0,3,187.96,193.04,242,32,27
0,5,0,0,0.391666667,5,1,190.5,195.58,205,0,2,0,0.62,0,2,185.42,190.5,185,36,28
0,0,2,0,0.415,0,2,180.34,182.88,205,0,1,0,0.65,0,1,185.42,187.96,185,31,28
0,0,5,0,0.56625,1,7,180.34,193.04,185,0,1,0,0.385555556,4,5,167.64,172.72,170,25,32
0,0,6,0,0.495,0,6,177.8,182.88,170,0,4,0,0.461428571,1,6,177.8,185.42,170,25,29
0,0,5,0,0.514,0,5,185.42,195.58,170,0,3,0,0.393333333,0,3,187.96,190.5,170,27,25
0,0,1,0,0.26,1,1,187.96,185.42,185,0,2,0,0.57,0,2,198.12,200.66,185,22,24
0,2,0,0,0.276666667,2,1,180.34,190.5,170,1,0,0,0.26,1,0,185.42,198.12,185,24,25
0,0,2,0,0.385,1,3,175.26,172.72,155,0,2,0,0.66,1,3,170.18,177.8,145,24,24
0,1,0,0,0.43,1,0,182.88,193.04,205,0,1,0,0.43,1,1,185.42,193.04,185,27,28
0,1,0,0,0.36,1,0,180.34,185.42,170,1,0,0,0.351666667,3,3,177.8,177.8,155,22,27
0,1,0,0,0.405,1,1,175.26,180.34,170,1,0,0,0.23,1,0,177.8,177.8,168,31,30
0,0,5,0,0.419,2,8,203.2,203.2,265,1,0,0,0.639375,5,11,185.42,190.5,205,30,43
0,0,1,0,0.52,0,1,182.88,182.88,185,0,2,0,0.615,0,2,182.88,182.88,170,28,24
0,0,2,0,0.52,0,2,190.5,203.2,185,1,0,0,0.51125,1,7,185.42,190.5,185,31,32
0,3,0,0,0.494285714,5,2,180.34,172.72,170,1,0,0,0.548823529,3,14,175.26,185.42,170,32,33
0,1,0,0,0.51625,3,5,185.42,190.5,205,1,0,0,0.5725,1,3,190.5,190.5,185,31,31
0,0,2,0,0.44,1,2,172.72,177.8,170,0,4,0,0.5675,0,4,182.88,193.04,170,26,29
0,1,0,0,0.47,1,0,177.8,180.34,155,1,0,0,0,1,0,177.8,180.34,155,26,23
0,0,1,0,0.14,2,2,180.34,190.5,185,0,2,0,0.855,0,2,187.96,195.58,185,33,31
0,0,1,0,0.385,1,1,182.88,177.8,185,4,0,0,0.3725,4,0,180.34,180.34,170,27,26
0,0,1,0,0.535,3,3,185.42,185.42,185,2,0,0,0.745,2,0,172.72,180.34,185,34,26
0,0,2,0,0.508,1,4,170.18,177.8,155,0,2,0,0.435,2,4,167.64,180.34,155,30,32
0,0,2,0,0.485,0,2,185.42,190.5,185,0,3,0,0.45,0,3,182.88,187.96,185,30,27
0,0,5,0,0.6,4,14,190.5,187.96,205,0,6,0,0.44875,2,14,187.96,193.04,205,31,37
0,0,1,0,0.464,1,4,190.5,195.58,205,0,1,0,0.3875,1,3,187.96,193.04,185,27,31
0,0,1,0,0.47,1,6,180.34,187.96,185,0,1,0,0.71,0,1,190.5,203.2,185,26,31
0,0,1,0,0.7,0,1,190.5,190.5,185,0,1,0,0.67,0,1,185.42,190.5,185,29,27
0,0,1,0,0.5275,1,3,182.88,177.8,170,0,1,0,0.582,2,3,175.26,177.8,170,32,23
0,0,1,0,0.51,0,1,182.88,185.42,205,0,2,0,0.47,0,2,187.96,193.04,242,25,27
0,0,2,0,0.45,0,2,187.96,195.58,185,0,2,0,0.38,0,2,187.96,190.5,170,30,25
0,1,0,0,0.47,1,0,190.5,190.5,205,1,0,0,0,1,0,187.96,195.58,234,34,31
0,0,1,0,0.398571429,3,4,182.88,177.8,185,0,5,0,0.474,0,5,177.8,182.88,170,24,24
0,0,1,0,0.35,2,3,177.8,177.8,155,1,0,0,0.418571429,2,5,177.8,182.88,170,26,24
0,1,0,0,0.55,1,1,185.42,187.96,170,1,0,0,0.14,1,0,187.96,185.42,185,26,22
0,0,6,0,0.5675,2,14,175.26,185.42,170,0,4,0,0.578571429,1,6,180.34,193.04,185,33,25
